Bedrooms,Bathrooms,Location,Price
2,2.0,"Riara Road, Lavington",20000000
3,2.0,"Parklands, Westlands",18000000
2,4.0,"Rhapta Road, Westlands Area, Westlands",10000000
4,2.0,"Westlands Area, Westlands",27000000
2,3.0,"Wood Avenue, Kilimani",12000000
3,1.0,"Riverside, Westlands",27000000
1,4.0,"Kagundo Road, Kileleshwa",4100000
3,4.0,"Riverside, Westlands",38000000
3,1.0,Kileleshwa,19500000
2,,"Roysambu - Lumumba Drive, Thika Road",88000000
