iter	RMSE
147	0.09747173442
148	0.09744668699
149	0.09742681664
150	0.09739951084
151	0.0973774142
152	0.09735400968
153	0.09731103538
154	0.09726326013
155	0.09720792683
156	0.09717236092
157	0.09712872666
158	0.09707012734
159	0.09701670458
160	0.09693552622
161	0.09690042387
162	0.09684024778
163	0.09681635098
164	0.09678378352
165	0.09676399928
166	0.09673507788
167	0.09668336275
168	0.09663346856
169	0.09658788459
170	0.09657508864
171	0.09655512529
172	0.0965218937
173	0.09648970939
174	0.09648163897
175	0.09646483545
176	0.09643267364
177	0.09641065298
178	0.09634634162
179	0.09628933541
180	0.09626827657
181	0.0962515037
182	0.0962250972
183	0.09620344919
184	0.096188331
185	0.09616066271
186	0.09612792652
187	0.09609320946
188	0.09606482425
189	0.09604585965
190	0.09600847778
191	0.09599117405
192	0.09594259555
193	0.0959139602
194	0.09589122077
195	0.09585910506
196	0.09584162619
197	0.09582869026
198	0.09581291467
199	0.09578387941
200	0.09576254254
201	0.09573404014
202	0.09570259725
203	0.09567940493
204	0.09563947008
205	0.09558243363
206	0.09555360124
207	0.09553429533
208	0.09548008568
209	0.09546709529
210	0.09544873389
211	0.09543063271
212	0.09541696959
213	0.09540214629
214	0.09538608997
215	0.09536956087
216	0.09530208111
217	0.09528458034
218	0.09526893211
219	0.09523720935
220	0.09521193153
221	0.09520015616
222	0.09518658841
223	0.09515696336
224	0.0951457747
225	0.09513335169
226	0.09511748682
227	0.09508952483
228	0.09506385973
229	0.09503880746
230	0.09498877065
231	0.09496953195
232	0.09495139453
233	0.09493581424
234	0.0949040062
235	0.09488809221
236	0.09486504478
237	0.09484652545
238	0.09483539162
239	0.09481587574
240	0.0947587219
241	0.09474548711
242	0.09469307086
243	0.09467755288
244	0.0946649459
245	0.09465264795
246	0.094639042
247	0.09462719881
248	0.09461492545
249	0.09460117084
250	0.09454867684
251	0.09453835083
252	0.09452823682
253	0.09450113076
254	0.09444971356
255	0.0944374921
256	0.09439693348
257	0.09438501056
258	0.09434122636
259	0.09429709728
260	0.09427074485
261	0.09426024456
262	0.09425077535
263	0.09424071348
264	0.09422679277
265	0.09420913066
266	0.09416233848
267	0.09414885429
268	0.09413821848
269	0.09411701754
270	0.09410832306
271	0.09406647966
272	0.09405794944
273	0.09402004993
274	0.09401101802
275	0.09400067487
276	0.09399061804
277	0.09398156012
278	0.09396945526
279	0.09396008266
280	0.0939524705
281	0.0939433303
282	0.09393432638
283	0.09389339398
284	0.09388290568
285	0.09384555009
286	0.09383699537
287	0.09382686689
288	0.09381870401
289	0.09380994452
290	0.09380083186
291	0.09379122251
292	0.09378334864
293	0.09377620257
294	0.09376795886
295	0.09375945741
296	0.09374017071
297	0.0937324205
298	0.0937217618
299	0.09371367185
300	0.09370629982
301	0.09369861098
302	0.09369139658
303	0.09368478511
304	0.09367826517
305	0.09363699392
306	0.09363070688
307	0.09362486438
308	0.09359274357
309	0.09358628899
310	0.09356685844
311	0.0935290745
312	0.09352315698
313	0.09351737625
314	0.09350017541
315	0.09349484246
316	0.09347939316
317	0.09347401908
318	0.09345969811
319	0.09345422471
320	0.09341175568
321	0.09336958964
322	0.09335317298
323	0.09331891626
324	0.09331350093
325	0.09330806134
326	0.09327458507
327	0.09324008599
328	0.09322979589
329	0.09322432979
330	0.09321926323
331	0.09321454746
332	0.09320982886
333	0.09318749777
334	0.0931826262
335	0.09316511719
336	0.09316005939
337	0.0931556241
338	0.09315100023
339	0.09312267814
340	0.09309972681
341	0.09306795069
342	0.09305853592
343	0.09305403442
344	0.09304940206
345	0.09302193887
346	0.09301741842
347	0.09300046974
348	0.09299607202
349	0.0929920725
350	0.09297155643
351	0.09295423524
352	0.09292396449
353	0.09289744106
354	0.09288727649
355	0.09287321308
356	0.09286343916
357	0.0928398524
358	0.09283586945
359	0.09279132246
360	0.09278746405
361	0.09278334414
362	0.09276116342
363	0.09274066523
364	0.09271354237
365	0.09270952021
366	0.09270566349
367	0.09270208477
368	0.09269856827
369	0.09269051526
370	0.09266527252
371	0.09266161301
372	0.0926404169
373	0.09263687062
374	0.09261748999
375	0.09260868769
376	0.09260540121
377	0.09260185935
378	0.09258864645
379	0.09258534223
380	0.09257697883
381	0.09257358278
382	0.09255974311
383	0.09253920872
384	0.09253608619
385	0.0925154221
386	0.09251200998
387	0.09248864835
388	0.0924800556
389	0.09245289167
390	0.0924293535
391	0.09240939742
392	0.0924061884
393	0.09240321949
394	0.09239568888
395	0.09239279269
396	0.09237868545
397	0.09236923747
398	0.09235111153
399	0.09234818613
400	0.09234100191
401	0.09232351234
402	0.09230229275
403	0.09229948883
404	0.09229650252
405	0.09228011464
406	0.0922452534
407	0.09224157106
408	0.09223885312
409	0.09221591982
410	0.0922035464
411	0.09218945999
412	0.09218674484
413	0.09217735946
414	0.09214944638
415	0.09214673799
416	0.09213028016
417	0.092126762
418	0.09211496141
419	0.09210674011
420	0.0921040489
421	0.09210137182
422	0.09209894753
423	0.09209640344
424	0.09209394072
425	0.09208521228
426	0.09205753642
427	0.09205508629
428	0.09205270517
429	0.09203814846
430	0.09203129337
431	0.09202886948
432	0.09201594085
433	0.09201353046
434	0.09200499428
435	0.09199689585
436	0.09199452924
437	0.09199024895
438	0.09198798039
439	0.09198522491
440	0.09198301174
441	0.09198027993
442	0.09197812861
443	0.09197086475
444	0.09195612903
445	0.0919540049
446	0.09194852213
447	0.09193817055
448	0.09191693896
449	0.09190635233
450	0.09189492505
451	0.09189287798
452	0.09188476788
453	0.09187248635
454	0.09185717953
455	0.09185508146
456	0.09183862569
457	0.09183609104
458	0.09181864926
459	0.09180812659
460	0.0917998239
461	0.09179784009
462	0.09177592063
463	0.09177340331
464	0.09177139154
465	0.09175220659
466	0.09174984541
467	0.09174723104
468	0.0917451886
469	0.09173059614
470	0.09172863042
471	0.09172637779
472	0.09172414414
473	0.09172225977
474	0.09172043326
475	0.09171290372
476	0.09171102553
477	0.09169456304
478	0.0916861177
479	0.09167065954
480	0.09166855981
481	0.09165438767
482	0.0916523454
483	0.09164759737
484	0.09163667653
485	0.09162073223
486	0.0916186945
487	0.09161690897
488	0.0916151715
489	0.09159790398
490	0.09159615012
491	0.09156982611
492	0.09156808337
493	0.09156614892
494	0.09155191631
495	0.09155004517
496	0.09153025192
497	0.09151747241
498	0.09151566218
499	0.09151388352
500	0.09149104466
501	0.09148927397
502	0.09148756044
503	0.09148588055
504	0.09148422982
505	0.09146874993
506	0.09146590567
507	0.0914641865
508	0.09145288266
509	0.09145126802
510	0.09144923926
511	0.09144508888
512	0.09144348616
513	0.09144195142
514	0.0914398744
515	0.09143274852
516	0.09141489293
517	0.09141338835
518	0.09140532393
519	0.09140384776
520	0.09140227109
521	0.09140075707
522	0.09139285618
523	0.09139140791
524	0.09138432753
525	0.09137201846
526	0.09136146435
527	0.09134099308
528	0.09133473387
529	0.09133296208
530	0.09131620333
531	0.09131130403
532	0.09130335769
533	0.0912909021
534	0.09127552506
535	0.0912722815
536	0.09127088843
537	0.09126953848
538	0.09126816842
539	0.09126676001
540	0.09126505882
541	0.09126375337
542	0.09126211754
543	0.09126080056
544	0.09125948425
545	0.09125595693
546	0.09125471179
547	0.09125337191
548	0.09125216098
549	0.09125086704
550	0.0912446066
551	0.09124023718
552	0.09123260789
553	0.09123113639
554	0.09122995092
555	0.09122872779
556	0.09121862039
557	0.09121025557
558	0.09119423369
559	0.09119251338
560	0.09118331808
561	0.0911681403
562	0.09116692768
563	0.09115045819
564	0.09114920855
565	0.09114788738
566	0.09113085074
567	0.09112115091
568	0.09111031752
569	0.09110718315
570	0.09109949639
571	0.09109486463
572	0.09109375285
573	0.09109251844
574	0.09109143594
575	0.09109027267
576	0.0910856923
577	0.09108459901
578	0.09106773168
579	0.09106629729
580	0.09105364087
581	0.09104814035
582	0.09103914794
583	0.09102722265
584	0.09102606034
585	0.091025021
586	0.09102363688
587	0.09100792644
588	0.09100682574
589	0.09100063826
590	0.09099397362
591	0.09099281154
592	0.09098228503
593	0.09098119956
594	0.09097917499
595	0.09097070387
596	0.09096847552
597	0.09095368545
598	0.09094567162
599	0.09094160821
600	0.09093453733
601	0.09093354574
602	0.09092908637
603	0.09092414321
604	0.09091300561
605	0.09091193886
606	0.09089786033
607	0.09089251079
608	0.09088485188
609	0.09087516935
610	0.09087123713
611	0.0908700798
612	0.09086853427
613	0.09086747341
614	0.09086657322
615	0.09086540607
616	0.09086415189
617	0.09085808815
618	0.09085713108
619	0.09085603697
620	0.09084683031
621	0.09084556362
622	0.090844338
623	0.09084190358
624	0.0908409336
625	0.09084008369
626	0.09083894039
627	0.09083792017
628	0.0908371149
629	0.09083493571
630	0.0908339489
631	0.09083294998
632	0.09083204377
633	0.09081846493
634	0.09081741867
635	0.09081611057
636	0.09081506761
637	0.09081287137
638	0.09080639085
639	0.09080530069
640	0.09080428751
641	0.09079354248
642	0.09079280516
643	0.09078550971
644	0.09077814168
645	0.09077731045
646	0.09075698286
647	0.09075226638
648	0.09075109931
649	0.09074648057
650	0.09074426866
651	0.09074342933
652	0.09074260436
653	0.09073818041
654	0.09073738233
655	0.09073252845
656	0.09073074146
657	0.09071774751
658	0.09071281595
659	0.09071199661
660	0.09070060227
661	0.0906997416
662	0.09069895829
663	0.09068688598
664	0.09066833601
665	0.09066307422
666	0.09066215457
667	0.0906557872
668	0.09065501743
669	0.09064277777
670	0.09063062009
671	0.0906279349
672	0.09062321617
673	0.09062246137
674	0.09062156845
675	0.09061808405
676	0.09061456573
677	0.09060857087
678	0.09060785558
679	0.09060401704
680	0.09059459074
681	0.09059379536
682	0.09058954313
683	0.09058857092
684	0.09058414173
685	0.09058329174
686	0.09057948984
687	0.09057489453
688	0.09057419797
689	0.09056865155
690	0.09056463119
691	0.09056081941
692	0.09056002153
693	0.09055928708
694	0.09055414731
695	0.09055060948
696	0.09054990697
697	0.09054099143
698	0.09053722735
699	0.09052788718
700	0.09052706095
701	0.09052626667
702	0.09052550187
703	0.09051928615
704	0.0905185582
705	0.09051779131
706	0.09051625194
707	0.09051543187
708	0.09050698575
709	0.09050329648
710	0.09048760495
711	0.09048518646
712	0.09048144576
713	0.09048079545
714	0.09048014267
715	0.0904774145
716	0.09047401079
717	0.0904707813
718	0.09046725152
719	0.09046655648
720	0.09046182882
721	0.0904611047
722	0.09045871841
723	0.09045801009
724	0.09045151589
725	0.09044741482
726	0.09044471718
727	0.0904336047
728	0.09043024857
729	0.09042942175
730	0.09042608037
731	0.09042335198
732	0.09042262231
733	0.09041935361
734	0.0904177329
735	0.09041453341
736	0.09041155322
737	0.09040911883
738	0.0904060789
739	0.09040550472
740	0.09040290186
741	0.09040221386
742	0.09040154498
743	0.09039917169
744	0.09039856238
745	0.09039568385
746	0.09039504483
747	0.09039438354
748	0.09039366102
749	0.09039198874
750	0.09039142486
751	0.09039089568
752	0.09038809963
753	0.09038737615
754	0.09038662975
755	0.09038408605
756	0.09037704042
757	0.09037111127
758	0.09037047412
759	0.09036799785
760	0.09036734628
761	0.09036530042
762	0.09036168414
763	0.09035720048
764	0.0903551366
765	0.09035463173
766	0.09035406346
767	0.09035352746
768	0.09034499137
769	0.09033836106
770	0.09033795586
771	0.09033590141
772	0.09033155419
773	0.0903310445
774	0.09033045145
775	0.09032994643
776	0.09032932524
777	0.0903252571
778	0.09032470702
779	0.09032230994
780	0.09032033188
781	0.09031983614
782	0.09031930868
783	0.09031158476
784	0.09030313662
785	0.09030253476
786	0.09030195444
787	0.09030140606
788	0.09030082489
789	0.09029839668
790	0.09029782109
791	0.09029726729
792	0.09029668708
793	0.09029605328
794	0.09028533431
795	0.09027920384
796	0.090278783
797	0.09027827783
798	0.0902777258
799	0.09027716485
800	0.09026910814
801	0.09026848757
802	0.09026798425
803	0.09026750278
804	0.09026699484
805	0.09026642144
806	0.09026587722
807	0.09025249773
808	0.09025209539
809	0.09025155745
810	0.09025096853
811	0.09025051934
812	0.09024553621
813	0.09024264689
814	0.09023745145
815	0.09023693934
816	0.09023607032
817	0.09023543426
818	0.09023502715
819	0.09023274535
820	0.090229618
821	0.09022639516
822	0.0902204972
823	0.09021799322
824	0.09021627079
825	0.09020703759
826	0.09020506854
827	0.09020454724
828	0.09020409833
829	0.09020369119
830	0.09020304445
831	0.09020091524
832	0.09019950635
833	0.09019902576
834	0.09019360036
835	0.09018491419
836	0.09017980722
837	0.09017859213
838	0.09017318835
839	0.0901688114
840	0.09015962049
841	0.09015914146
842	0.09015866512
843	0.09015377441
844	0.09015179765
845	0.09015132813
846	0.09015081843
847	0.09014854558
848	0.09014813366
849	0.09014708029
850	0.09014661437
851	0.09014390377
852	0.09014345003
853	0.09014295447
854	0.09014247269
855	0.09014210576
856	0.09014094765
857	0.09013369195
858	0.09013109576
859	0.09012955252
860	0.09012921802
861	0.09012739506
862	0.090118976
863	0.09011847013
864	0.09011804198
865	0.09011769222
866	0.09011127816
867	0.09011087285
868	0.09011040278
869	0.09011005411
870	0.09010966035
871	0.09010893003
872	0.09009745944
873	0.09009692482
874	0.09009183208
875	0.09008660148
876	0.0900861897
877	0.09008065291
878	0.09007518786
879	0.09007484256
880	0.0900744254
881	0.09006774029
882	0.09006732196
883	0.09006692602
884	0.09006536791
885	0.09006211597
886	0.09005583137
887	0.09005550246
888	0.09004907465
889	0.09004862596
890	0.09004484304
891	0.09004445222
892	0.09004261602
893	0.09004217453
894	0.09004184065
895	0.09004147853
896	0.09004103685
897	0.09003877182
898	0.09003655241
899	0.09003624706
900	0.09003294993
901	0.09003188453
902	0.09003151771
903	0.09003120766
904	0.09003083097
905	0.0900262153
906	0.09002588839
907	0.09002551081
908	0.09002090819
909	0.0900182687
910	0.09001785739
911	0.09001605693
912	0.09001343379
913	0.09001130221
914	0.09001091943
915	0.09000019851
916	0.08999978765
917	0.08999366911
918	0.08999328683
919	0.08998859335
920	0.08998516455
921	0.08998327193
922	0.08998172926
923	0.08998148522
924	0.08998113264
925	0.08998080159
926	0.08998043488
927	0.08998014817
928	0.08997978354
929	0.08997944019
930	0.08997859054
931	0.0899737628
932	0.08997343108
933	0.08997306795
934	0.08997277145
935	0.08997251133
936	0.08997157257
937	0.08997122058
938	0.08997085542
939	0.08996122533
940	0.08995402406
941	0.08995370526
942	0.08995336908
943	0.08995298905
944	0.08994945458
945	0.08994918128
946	0.08994722864
947	0.08994694608
948	0.08994092714
949	0.08993904125
950	0.08993872116
951	0.08993845754
952	0.08993823824
953	0.08993792793
954	0.0899376602
955	0.08993734733
956	0.08993315384
957	0.08993289092
958	0.08993260353
959	0.08993231437
960	0.08993200561
961	0.08992524166
962	0.08992495609
963	0.08992465599
964	0.08992433736
965	0.08992118831
966	0.08991891808
967	0.08991858439
968	0.08991830322
969	0.08990830061
970	0.08990806659
971	0.08990680734
972	0.08990653693
973	0.08990626255
974	0.08990503265
975	0.08989948584
976	0.08989726817
977	0.08989699508
978	0.08988751171
979	0.08988222646
980	0.08988199721
981	0.08987602245
982	0.08987317187
983	0.08987291069
984	0.08987267722
985	0.08987239429
986	0.08987220011
987	0.08987191955
988	0.08987163969
989	0.08987132597
990	0.08986986128
991	0.08986895109
992	0.08986818763
993	0.08986795267
994	0.08986774185
995	0.08986748909
996	0.08986602743
997	0.08986576805
998	0.08986551404
999	0.08986284396
